Order ID,Order Date,Date Key,Country,City,Region,Subregion,Customer,Customer ID,Industry,Segment,Product,Sales,Quantity,Discount,Profit,Order Year,Order Month,Profit Margin,Discount Category
EMEA-2021-104346,2021-12-11,20211211,Russia,St Petersburg,Emea,Eu-East,Microsoft,1066,Tech,Smb,Chatbot Plugin,13.12,5,0.2,1.148,2021,12,0.0875,Low
EMEA-2021-104346,2021-12-11,20211211,Russia,St Petersburg,Emea,Eu-East,Microsoft,1066,Tech,Smb,Marketing Suite,69.576,4,0.7,-143.7904,2021,12,-2.066666666666667,High
EMEA-2021-104346,2021-12-11,20211211,Russia,St Petersburg,Emea,Eu-East,Microsoft,1066,Tech,Smb,Chatbot Plugin,4.224,3,0.2,0.4752,2021,12,0.1125,Low
EMEA-2021-104346,2021-12-11,20211211,Russia,St Petersburg,Emea,Eu-East,Microsoft,1066,Tech,Smb,Data Smasher,58.08,4,0.2,-6.534,2021,12,-0.1125,Low
EMEA-2021-104346,2021-12-11,20211211,Russia,St Petersburg,Emea,Eu-East,Microsoft,1066,Tech,Smb,Saas Connector Pack,52.416,9,0.2,15.0696,2021,12,0.28750000000000003,Low
EMEA-2021-104346,2021-12-11,20211211,Russia,St Petersburg,Emea,Eu-East,Microsoft,1066,Tech,Smb,Saas Connector Pack,54.92,5,0.2,10.984,2021,12,0.19999999999999998,Low
EMEA-2021-104346,2021-12-11,20211211,Russia,St Petersburg,Emea,Eu-East,Microsoft,1066,Tech,Smb,Contactmatcher,364.95,5,0.5,-248.166,2021,12,-0.68,Medium
EMEA-2021-104346,2021-12-11,20211211,Russia,St Petersburg,Emea,Eu-East,Microsoft,1066,Tech,Smb,Support,85.056,3,0.2,28.7064,2021,12,0.33749999999999997,Low
EMEA-2021-104346,2021-12-11,20211211,Russia,St Petersburg,Emea,Eu-East,Microsoft,1066,Tech,Smb,Support,27.696,3,0.2,9.6936,2021,12,0.35,Low
EMEA-2021-141684,2021-06-29,20210629,United Kingdom,London,Emea,Ukir,Hsbc Holdings,1070,Finance,Smb,Support,24.96,4,0.0,11.232,2021,6,0.44999999999999996,No Discount
AMER-2021-144722,2021-03-16,20210316,United States,New York City,Amer,Namer,Fannie Mae,1035,Finance,Strategic,Saas Connector Pack,43.13,1,0.0,18.1146,2021,3,0.42,No Discount
EMEA-2021-120516,2021-08-13,20210813,Finland,Espoo,Emea,Nor,Airbus,1030,Manufacturing,Smb,Contactmatcher,5.64,3,0.0,2.7072,2021,8,0.48,No Discount
EMEA-2022-148901,2022-05-15,20220515,Germany,Berlin,Emea,Eu-West,Amazon,1004,Tech,Strategic,Contactmatcher,57.582,3,0.7,-44.1462,2022,5,-0.7666666666666666,High
EMEA-2022-148901,2022-05-15,20220515,Germany,Berlin,Emea,Eu-West,Amazon,1004,Tech,Strategic,Support,31.104,6,0.2,10.8864,2022,5,0.35000000000000003,Low
EMEA-2022-148901,2022-05-15,20220515,Germany,Berlin,Emea,Eu-West,Amazon,1004,Tech,Strategic,Saas Connector Pack,30.192,3,0.2,8.3028,2022,5,0.27499999999999997,Low
EMEA-2022-148901,2022-05-15,20220515,Germany,Berlin,Emea,Eu-West,Amazon,1004,Tech,Strategic,Site Analytics,43.6,5,0.2,4.36,2022,5,0.1,Low
EMEA-2022-148901,2022-05-15,20220515,Germany,Berlin,Emea,Eu-West,Amazon,1004,Tech,Strategic,Chatbot Plugin,4.768,2,0.2,0.4172,2022,5,0.08750000000000001,Low
EMEA-2022-148901,2022-05-15,20220515,Germany,Berlin,Emea,Eu-West,Amazon,1004,Tech,Strategic,Contactmatcher,10.38,2,0.7,-7.612,2022,5,-0.7333333333333333,High
EMEA-2022-148901,2022-05-15,20220515,Germany,Berlin,Emea,Eu-West,Amazon,1004,Tech,Strategic,Contactmatcher,13.392,8,0.7,-9.8208,2022,5,-0.7333333333333334,High
EMEA-2023-136364,2023-07-14,20230714,France,Paris,Emea,Eu-West,Siemens,1043,Manufacturing,Smb,Site Analytics,39.594,1,0.4,-7.2589,2023,7,-0.18333333333333332,Medium
EMEA-2023-136364,2023-07-14,20230714,France,Paris,Emea,Eu-West,Siemens,1043,Manufacturing,Smb,Saas Connector Pack,91.008,9,0.2,19.3392,2023,7,0.21250000000000002,Low
AMER-2021-137708,2021-11-22,20211122,United States,New York City,Amer,Namer,Volkswagen,1046,Manufacturing,Smb,Support,37.94,2,0.0,18.2112,2021,11,0.4800000000000001,No Discount
AMER-2021-137708,2021-11-22,20211122,United States,New York City,Amer,Namer,Volkswagen,1046,Manufacturing,Smb,Support,42.8,10,0.0,19.26,2021,11,0.45000000000000007,No Discount
AMER-2021-137708,2021-11-22,20211122,United States,New York City,Amer,Namer,Volkswagen,1046,Manufacturing,Smb,Marketing Suite - Gold,33.63,3,0.0,10.089,2021,11,0.3,No Discount
EMEA-2020-149055,2020-11-23,20201123,France,Paris,Emea,Eu-West,General Motors,1041,Manufacturing,Strategic,Saas Connector Pack - Gold,62.808,3,0.2,21.1977,2020,11,0.3375,Low
EMEA-2021-151589,2021-12-27,20211227,Italy,Florence,Emea,Eu,Coca-Cola,1021,Consumer Products,Smb,Support,195.64,4,0.0,91.9508,2021,12,0.47000000000000003,No Discount
EMEA-2021-151589,2021-12-27,20211227,Italy,Florence,Emea,Eu,Coca-Cola,1021,Consumer Products,Smb,Site Analytics,239.9,2,0.0,71.97,2021,12,0.3,No Discount
EMEA-2022-121370,2022-11-15,20221115,France,Paris,Emea,Eu-West,Pepsico,1073,Consumer Products,Smb,Financehub,380.058,3,0.3,-21.7176,2022,11,-0.05714285714285715,Medium
EMEA-2022-121370,2022-11-15,20221115,France,Paris,Emea,Eu-West,Pepsico,1073,Consumer Products,Smb,Alchemy,1199.976,4,0.4,179.9964,2022,11,0.15,Medium
EMEA-2022-121370,2022-11-15,20221115,France,Paris,Emea,Eu-West,Pepsico,1073,Consumer Products,Smb,Saas Connector Pack,48.576,3,0.2,9.7152,2022,11,0.19999999999999998,Low
AMER-2022-111696,2022-05-09,20220509,United States,New York City,Amer,Namer,Cisco Systems,1019,Tech,Smb,Support,17.94,3,0.0,8.073,2022,5,0.45,No Discount
EMEA-2020-139598,2020-12-26,20201226,France,Paris,Emea,Eu-West,Comcast,1022,Communications,Smb,Support,18.264,3,0.2,6.1641,2020,12,0.3375,Low
EMEA-2020-139598,2020-12-26,20201226,France,Paris,Emea,Eu-West,Comcast,1022,Communications,Smb,Oneview,34.656,2,0.2,5.6316,2020,12,0.1625,Low
EMEA-2020-139598,2020-12-26,20201226,France,Paris,Emea,Eu-West,Comcast,1022,Communications,Smb,Oneview,81.552,2,0.2,8.1552,2020,12,0.1,Low
EMEA-2020-139598,2020-12-26,20201226,France,Paris,Emea,Eu-West,Comcast,1022,Communications,Smb,Marketing Suite - Gold,227.136,4,0.2,-42.588,2020,12,-0.1875,Low
EMEA-2023-117436,2023-06-09,20230609,Saudi Arabia,Dhahran,Emea,Mea,Home Depot,1047,Retail,Smb,Contactmatcher,10.36,2,0.0,5.0764,2023,6,0.49,No Discount
APJ-2021-140025,2021-04-07,20210407,Japan,Osaka,Apj,Japn,Humana,1049,Healthcare,Smb,Oneview,463.248,8,0.8,-1181.2824,2021,4,-2.5500000000000003,High
APJ-2021-140025,2021-04-07,20210407,Japan,Osaka,Apj,Japn,Humana,1049,Healthcare,Smb,Data Smasher,383.952,6,0.2,47.994,2021,4,0.125,Low
AMER-2022-134222,2022-07-11,20220711,Chile,Santiago,Amer,Latam,Siemens,1043,Manufacturing,Enterprise,Contactmatcher,44.856,6,0.7,-35.8848,2022,7,-0.7999999999999999,High
AMER-2022-140018,2022-11-22,20221122,Mexico,Mexico City,Amer,Latam,Banco Santander,1101,Finance,Smb,Big Ol Database,30.345,7,0.7,-24.276,2022,11,-0.8,High
AMER-2022-140018,2022-11-22,20221122,Mexico,Mexico City,Amer,Latam,Banco Santander,1101,Finance,Smb,Financehub,127.554,3,0.3,-9.111,2022,11,-0.07142857142857144,Medium
AMER-2022-140018,2022-11-22,20221122,Mexico,Mexico City,Amer,Latam,Banco Santander,1101,Finance,Smb,Saas Connector Pack,77.952,3,0.2,15.5904,2022,11,0.2,Low
AMER-2023-136707,2023-11-13,20231113,United States,New York City,Amer,Namer,American Express,1005,Finance,Strategic,Contactmatcher,14.016,4,0.2,4.9056,2023,11,0.35,Low
EMEA-2020-152562,2020-11-01,20201101,Ireland,Cork,Emea,Ukir,Exxon Mobil,1034,Energy,Strategic,Marketing Suite - Gold,69.52,2,0.0,19.4656,2020,11,0.27999999999999997,No Discount
EMEA-2020-152562,2020-11-01,20201101,Ireland,Cork,Emea,Ukir,Exxon Mobil,1034,Energy,Strategic,Chatbot Plugin,5.64,3,0.0,1.6356,2020,11,0.29,No Discount
EMEA-2022-152408,2022-05-16,20220516,United Kingdom,London,Emea,Ukir,J.P. Morgan Chase & Co.,1054,Finance,Smb,Contactmatcher,13.776,3,0.2,4.4772,2022,5,0.325,Low
EMEA-2020-120278,2020-11-07,20201107,Italy,Catania,Emea,Eu,Tyson Foods,1088,Consumer Products,Smb,Oneview,245.88,6,0.0,68.8464,2020,11,0.28,No Discount
EMEA-2020-120278,2020-11-07,20201107,Italy,Catania,Emea,Eu,Tyson Foods,1088,Consumer Products,Smb,Marketing Suite - Gold,36.63,3,0.0,9.8901,2020,11,0.27,No Discount
EMEA-2020-120278,2020-11-07,20201107,Italy,Catania,Emea,Eu,Tyson Foods,1088,Consumer Products,Smb,Marketing Suite - Gold,22.58,2,0.0,5.8708,2020,11,0.26,No Discount
EMEA-2020-120278,2020-11-07,20201107,Italy,Catania,Emea,Eu,Tyson Foods,1088,Consumer Products,Smb,Contactmatcher,12.39,3,0.0,5.8233,2020,11,0.47,No Discount
AMER-2023-167661,2023-10-06,20231006,United States,Los Angeles,Amer,Namer,Caterpillar,1016,Manufacturing,Enterprise,Contactmatcher,39.92,5,0.2,13.473,2023,10,0.3375,Low
AMER-2023-167661,2023-10-06,20231006,United States,Los Angeles,Amer,Namer,Caterpillar,1016,Manufacturing,Enterprise,Support,61.96,2,0.0,27.882,2023,10,0.45,No Discount
AMER-2023-167661,2023-10-06,20231006,United States,Los Angeles,Amer,Namer,Caterpillar,1016,Manufacturing,Enterprise,Contactmatcher,19.936,4,0.2,7.2268,2023,10,0.3625,Low
AMER-2023-106831,2023-06-02,20230602,Mexico,Tijuana,Amer,Latam,Siemens,1043,Manufacturing,Smb,Contactmatcher,3.798,2,0.7,-2.6586,2023,6,-0.7,High
AMER-2023-106831,2023-06-02,20230602,Mexico,Guadalajara,Amer,Latam,Siemens,1043,Manufacturing,Smb,Support,27.744,6,0.2,10.0572,2023,6,0.3625,Low
AMER-2023-106831,2023-06-02,20230602,Mexico,Guadalajara,Amer,Latam,Siemens,1043,Manufacturing,Smb,Site Analytics,158.376,4,0.4,-34.3148,2023,6,-0.21666666666666665,Medium
EMEA-2023-154123,2023-11-21,20231121,Ireland,Dublin,Emea,Ukir,Valero Energy,1093,Energy,Enterprise,Saas Connector Pack,27.58,2,0.0,11.5836,2023,11,0.42000000000000004,No Discount
AMER-2022-136049,2022-12-24,20221224,Mexico,Guadalajara,Amer,Latam,Goldman Sachs Group,1042,Finance,Smb,Contactmatcher,5.553,3,0.7,-4.0722,2022,12,-0.7333333333333333,High
EMEA-2023-118402,2023-09-30,20230930,South Africa,Cape Town,Emea,Mea,Conocophillips,1024,Energy,Smb,Marketing Suite - Gold,243.92,5,0.2,-54.882,2023,9,-0.225,Low
AMER-2022-139388,2022-11-08,20221108,Argentina,Buenos Aires,Amer,Latam,Bnp Paribas,1065,Finance,Smb,Storage,14.96,4,0.0,0.2992,2022,11,0.02,No Discount
AMER-2020-128685,2020-04-04,20200404,United States,New York City,Amer,Namer,Allstate,1003,Finance,Strategic,Contactmatcher,7.184,2,0.2,2.245,2020,4,0.3125,Low
EMEA-2021-124044,2021-07-23,20210723,United Kingdom,Liverpool,Emea,Ukir,Apple,1008,Tech,Smb,Contactmatcher,10.512,3,0.2,3.6792,2021,7,0.35,Low
EMEA-2020-164469,2020-06-25,20200625,Belgium,Antwerp,Emea,Eu-West,Bosch,1076,Tech,Strategic,Site Analytics,263.96,5,0.2,19.797,2020,6,0.07500000000000001,Low
EMEA-2020-164469,2020-06-25,20200625,Belgium,Antwerp,Emea,Eu-West,Bosch,1076,Tech,Strategic,Chatbot Plugin,71.632,11,0.2,17.908,2020,6,0.25,Low
EMEA-2020-164469,2020-06-25,20200625,Belgium,Antwerp,Emea,Eu-West,Bosch,1076,Tech,Strategic,Chatbot Plugin,9.328,1,0.2,0.8162,2020,6,0.08750000000000001,Low
AMER-2020-107818,2020-09-08,20200908,Canada,Vancouver,Amer,Namer,Safeway,1079,Retail,Smb,Chatbot Plugin,5.88,2,0.0,2.646,2020,9,0.45,No Discount
AMER-2020-107818,2020-09-08,20200908,Canada,Vancouver,Amer,Namer,Safeway,1079,Retail,Smb,Financehub,975.92,5,0.2,121.99,2020,9,0.125,Low
AMER-2020-107818,2020-09-08,20200908,Canada,Vancouver,Amer,Namer,Safeway,1079,Retail,Smb,Chatbot Plugin,303.84,8,0.0,91.152,2020,9,0.30000000000000004,No Discount
AMER-2020-107818,2020-09-08,20200908,Canada,Vancouver,Amer,Namer,Safeway,1079,Retail,Smb,Marketing Suite - Gold,485.88,6,0.0,19.4352,2020,9,0.039999999999999994,No Discount
AMER-2020-113320,2020-12-12,20201212,United States,San Diego,Amer,Namer,Cigna,1038,Healthcare,Smb,Saas Connector Pack,12.54,3,0.0,4.5144,2020,12,0.36000000000000004,No Discount
AMER-2020-113320,2020-12-12,20201212,United States,San Diego,Amer,Namer,Cigna,1038,Healthcare,Smb,Marketing Suite - Gold,8.94,3,0.0,0.6258,2020,12,0.07,No Discount
AMER-2020-113320,2020-12-12,20201212,United States,San Diego,Amer,Namer,Cigna,1038,Healthcare,Smb,Saas Connector Pack,9.24,3,0.0,4.4352,2020,12,0.48,No Discount
AMER-2021-137526,2021-01-13,20210113,United States,New York City,Amer,Namer,American Express,1005,Finance,Smb,Contactmatcher,70.008,3,0.2,24.5028,2021,1,0.35000000000000003,Low
AMER-2021-137526,2021-01-13,20210113,United States,New York City,Amer,Namer,American Express,1005,Finance,Smb,Saas Connector Pack,77.6,4,0.0,38.024,2021,1,0.49000000000000005,No Discount
AMER-2021-137526,2021-01-13,20210113,United States,New York City,Amer,Namer,American Express,1005,Finance,Smb,Saas Connector Pack,464.85,9,0.0,92.97,2021,1,0.19999999999999998,No Discount
APJ-2023-136063,2023-12-16,20231216,Australia,Hobart,Apj,Anz,American Express,1005,Finance,Strategic,Chatbot Plugin,10.192,7,0.2,1.0192,2023,12,0.1,Low
AMER-2022-101546,2022-12-19,20221219,Argentina,Córdoba,Amer,Latam,Bosch,1076,Tech,Strategic,Contactmatcher,1793.98,2,0.0,843.1706,2022,12,0.47000000000000003,No Discount
APJ-2020-138940,2020-04-11,20200411,Japan,Chiba,Apj,Japn,Fannie Mae,1035,Finance,Enterprise,Site Analytics,758.352,6,0.2,265.4232,2020,4,0.35000000000000003,Low
EMEA-2022-125164,2022-11-11,20221111,United Kingdom,London,Emea,Ukir,State Farm Insurance Cos.,1082,Finance,Strategic,Contactmatcher,20.368,1,0.2,7.3834,2022,11,0.36250000000000004,Low
EMEA-2022-125164,2022-11-11,20221111,United Kingdom,London,Emea,Ukir,State Farm Insurance Cos.,1082,Finance,Strategic,Contactmatcher,49.848,3,0.2,16.8237,2022,11,0.33749999999999997,Low
EMEA-2023-163531,2023-06-27,20230627,United Kingdom,London,Emea,Ukir,Aetna,1002,Healthcare,Smb,Site Analytics,239.97,3,0.0,67.1916,2023,6,0.27999999999999997,No Discount
AMER-2023-122490,2023-11-14,20231114,Canada,Toronto,Amer,Namer,J.P. Morgan Chase & Co.,1054,Finance,Smb,Financehub,2404.704,6,0.2,150.294,2023,11,0.0625,Low
AMER-2023-122490,2023-11-14,20231114,Canada,Toronto,Amer,Namer,J.P. Morgan Chase & Co.,1054,Finance,Smb,Contactmatcher,563.024,11,0.2,190.0206,2023,11,0.3375,Low
AMER-2023-122490,2023-11-14,20231114,Canada,Toronto,Amer,Namer,J.P. Morgan Chase & Co.,1054,Finance,Smb,Marketing Suite - Gold,344.91,3,0.0,10.3473,2023,11,0.03,No Discount
AMER-2023-122490,2023-11-14,20231114,Canada,Toronto,Amer,Namer,J.P. Morgan Chase & Co.,1054,Finance,Smb,Financehub,8.64,3,0.0,4.2336,2023,11,0.49,No Discount
EMEA-2023-131366,2023-11-25,20231125,France,Nice,Emea,Eu-West,Boeing,1014,Manufacturing,Strategic,Site Analytics,89.988,2,0.4,-14.998,2023,11,-0.16666666666666666,Medium
EMEA-2023-131366,2023-11-25,20231125,France,Nice,Emea,Eu-West,Boeing,1014,Manufacturing,Strategic,Support,229.544,7,0.2,83.2097,2023,11,0.3625,Low
APJ-2023-164042,2023-05-24,20230524,Japan,Tokyo,Apj,Japn,Target,1085,Retail,Smb,Storage,1.824,2,0.2,0.6156,2023,5,0.3375,Low
APJ-2023-164042,2023-05-24,20230524,Japan,Tokyo,Apj,Japn,Target,1085,Retail,Smb,Oneview,18.32,5,0.8,-46.716,2023,5,-2.55,High
APJ-2023-164042,2023-05-24,20230524,Japan,Tokyo,Apj,Japn,Target,1085,Retail,Smb,Marketing Suite - Gold,48.816,3,0.2,-11.5938,2023,5,-0.2375,Low
APJ-2023-164042,2023-05-24,20230524,Japan,Tokyo,Apj,Japn,Target,1085,Retail,Smb,Contactmatcher,1.188,1,0.8,-1.9602,2023,5,-1.6500000000000001,High
AMER-2020-132864,2020-12-02,20201202,Mexico,Mexico City,Amer,Latam,J.P. Morgan Chase & Co.,1054,Finance,Strategic,Data Smasher,119.8,5,0.2,29.95,2020,12,0.25,Low
EMEA-2020-155817,2020-10-03,20201003,Sweden,Uppsala,Emea,Nor,Ford Motor,1009,Manufacturing,Enterprise,Marketing Suite - Gold,61.568,2,0.2,4.6176,2020,10,0.07500000000000001,Low
EMEA-2020-155817,2020-10-03,20201003,Sweden,Uppsala,Emea,Nor,Ford Motor,1009,Manufacturing,Enterprise,Chatbot Plugin,6.192,3,0.2,0.4644,2020,10,0.075,Low
EMEA-2022-131891,2022-07-30,20220730,Germany,Munich,Emea,Eu-West,Siemens,1043,Manufacturing,Smb,Contactmatcher,2.214,3,0.7,-1.476,2022,7,-0.6666666666666666,High
EMEA-2023-143567,2023-11-03,20231103,Ireland,Dublin,Emea,Ukir,Tyson Foods,1088,Consumer Products,Strategic,Saas Connector Pack - Gold,5.32,2,0.0,2.6068,2023,11,0.48999999999999994,No Discount
EMEA-2023-143567,2023-11-03,20231103,Ireland,Dublin,Emea,Ukir,Tyson Foods,1088,Consumer Products,Strategic,Financehub,975.92,4,0.0,292.776,2023,11,0.30000000000000004,No Discount
EMEA-2023-143567,2023-11-03,20231103,Ireland,Dublin,Emea,Ukir,Tyson Foods,1088,Consumer Products,Strategic,Data Smasher,2249.91,9,0.0,517.4793,2023,11,0.23,No Discount
EMEA-2023-143567,2023-11-03,20231103,Ireland,Dublin,Emea,Ukir,Tyson Foods,1088,Consumer Products,Strategic,Marketing Suite - Gold,59.92,4,0.0,16.7776,2023,11,0.27999999999999997,No Discount
AMER-2023-104080,2023-03-09,20230309,United States,San Francisco,Amer,Namer,Ford Motor,1009,Manufacturing,Smb,Contactmatcher,171.2,5,0.2,64.2,2023,3,0.37500000000000006,Low
AMER-2023-104080,2023-03-09,20230309,United States,San Francisco,Amer,Namer,Ford Motor,1009,Manufacturing,Smb,Chatbot Plugin,3.36,2,0.0,0.8736,2023,3,0.26,No Discount
AMER-2020-151379,2020-12-16,20201216,Brazil,São Paulo,Amer,Latam,Fannie Mae,1035,Finance,Strategic,Support,114.2,5,0.0,52.532,2020,12,0.45999999999999996,No Discount
EMEA-2022-163167,2022-11-29,20221129,Finland,Espoo,Emea,Nor,Verizon Communications,1094,Communications,Strategic,Financehub,182.67,3,0.0,52.9743,2022,11,0.29000000000000004,No Discount
EMEA-2022-163167,2022-11-29,20221129,Finland,Espoo,Emea,Nor,Verizon Communications,1094,Communications,Strategic,Data Smasher,101.7,6,0.0,6.102,2022,11,0.060000000000000005,No Discount
EMEA-2022-163167,2022-11-29,20221129,Finland,Espoo,Emea,Nor,Verizon Communications,1094,Communications,Strategic,Marketing Suite - Gold,1126.02,3,0.0,56.301,2022,11,0.05,No Discount
EMEA-2022-163167,2022-11-29,20221129,Finland,Espoo,Emea,Nor,Verizon Communications,1094,Communications,Strategic,Marketing Suite - Gold,1263.3,6,0.0,315.825,2022,11,0.25,No Discount
AMER-2022-135776,2022-12-24,20221224,Canada,Toronto,Amer,Namer,Allianz,1080,Finance,Strategic,Chatbot Plugin,8.82,3,0.0,2.5578,2022,12,0.29,No Discount
AMER-2022-135776,2022-12-24,20221224,Canada,Toronto,Amer,Namer,Allianz,1080,Finance,Strategic,Support,37.94,2,0.0,18.2112,2022,12,0.4800000000000001,No Discount
AMER-2022-135776,2022-12-24,20221224,Canada,Toronto,Amer,Namer,Allianz,1080,Finance,Strategic,Chatbot Plugin,4.2,2,0.0,1.176,2022,12,0.27999999999999997,No Discount
AMER-2022-135776,2022-12-24,20221224,Canada,Toronto,Amer,Namer,Allianz,1080,Finance,Strategic,Marketing Suite - Gold,227.28,2,0.0,2.2728,2022,12,0.01,No Discount
AMER-2022-135776,2022-12-24,20221224,Canada,Toronto,Amer,Namer,Allianz,1080,Finance,Strategic,Support,47.9,1,0.0,22.992,2022,12,0.48000000000000004,No Discount
AMER-2022-135776,2022-12-24,20221224,Canada,Toronto,Amer,Namer,Allianz,1080,Finance,Strategic,Saas Connector Pack - Gold,61.96,2,0.0,30.3604,2022,12,0.49,No Discount
AMER-2022-135776,2022-12-24,20221224,Canada,Toronto,Amer,Namer,Allianz,1080,Finance,Strategic,Marketing Suite - Gold,1117.92,4,0.0,55.896,2022,12,0.049999999999999996,No Discount
AMER-2020-122021,2020-10-15,20201015,Mexico,Cabo San Lucas,Amer,Latam,Honda Motor,1045,Manufacturing,Smb,Financehub,183.372,2,0.3,-7.8588,2020,10,-0.04285714285714285,Medium
AMER-2020-122021,2020-10-15,20201015,Mexico,Cabo San Lucas,Amer,Latam,Honda Motor,1045,Manufacturing,Smb,Support,7.968,2,0.2,2.8884,2020,10,0.3625,Low
EMEA-2022-130484,2022-08-23,20220823,Belgium,Antwerp,Emea,Eu-West,Home Depot,1047,Retail,Smb,Contactmatcher,26.352,8,0.7,-18.4464,2022,8,-0.7000000000000001,High
AMER-2023-120936,2023-12-18,20231218,United States,San Francisco,Amer,Namer,Amazon,1004,Tech,Strategic,Marketing Suite - Gold,481.32,4,0.0,125.1432,2023,12,0.26,No Discount
AMER-2023-120936,2023-12-18,20231218,United States,San Francisco,Amer,Namer,Amazon,1004,Tech,Strategic,Support,13.98,1,0.0,3.6348,2023,12,0.25999999999999995,No Discount
EMEA-2023-110884,2023-03-08,20230308,United Kingdom,London,Emea,Ukir,Bosch,1076,Tech,Smb,Contactmatcher,25.92,6,0.2,9.072,2023,3,0.3499999999999999,Low
EMEA-2023-110884,2023-03-08,20230308,United Kingdom,London,Emea,Ukir,Bosch,1076,Tech,Smb,Financehub,91.59,3,0.0,42.1314,2023,3,0.45999999999999996,No Discount
APJ-2020-161613,2020-12-01,20201201,Japan,Tokyo,Apj,Japn,Pepsico,1073,Consumer Products,Strategic,Financehub,674.058,3,0.3,-19.2588,2020,12,-0.028571428571428574,Medium
EMEA-2020-146353,2020-10-14,20201014,Greece,Athens,Emea,Eu-East,American Express,1005,Finance,Strategic,Contactmatcher,22.92,4,0.0,11.0016,2020,10,0.48,No Discount
EMEA-2020-146353,2020-10-14,20201014,Greece,Athens,Emea,Eu-East,American Express,1005,Finance,Strategic,Marketing Suite - Gold,269.9,5,0.0,16.194,2020,10,0.060000000000000005,No Discount
AMER-2020-133809,2020-11-18,20201118,Mexico,Guadalajara,Amer,Latam,Exxon Mobil,1034,Energy,Smb,Contactmatcher,11.808,8,0.7,-8.6592,2020,11,-0.7333333333333334,High
AMER-2020-133809,2020-11-18,20201118,Mexico,Guadalajara,Amer,Latam,Exxon Mobil,1034,Energy,Smb,Site Analytics,9.588,2,0.4,-2.0774,2020,11,-0.21666666666666667,Medium
EMEA-2023-127306,2023-01-15,20230115,South Africa,Cape Town,Emea,Mea,Bnp Paribas,1065,Finance,Smb,Saas Connector Pack - Gold,18.336,3,0.2,6.6468,2023,1,0.36250000000000004,Low
EMEA-2023-127306,2023-01-15,20230115,South Africa,Cape Town,Emea,Mea,Bnp Paribas,1065,Finance,Smb,Support,36.288,7,0.2,12.7008,2023,1,0.35000000000000003,Low
EMEA-2023-127306,2023-01-15,20230115,South Africa,Cape Town,Emea,Mea,Bnp Paribas,1065,Finance,Smb,Site Analytics,111.984,2,0.2,6.999,2023,1,0.0625,Low
EMEA-2023-127306,2023-01-15,20230115,South Africa,Cape Town,Emea,Mea,Bnp Paribas,1065,Finance,Smb,Contactmatcher,5.97,5,0.7,-4.577,2023,1,-0.7666666666666667,High
EMEA-2023-127306,2023-01-15,20230115,South Africa,Cape Town,Emea,Mea,Bnp Paribas,1065,Finance,Smb,Contactmatcher,2.508,2,0.7,-1.8392,2023,1,-0.7333333333333333,High
AMER-2021-161830,2021-09-24,20210924,Canada,Toronto,Amer,Namer,Honda Motor,1045,Manufacturing,Smb,Chatbot Plugin,35.96,2,0.0,10.4284,2021,9,0.29,No Discount
AMER-2021-161830,2021-09-24,20210924,Canada,Toronto,Amer,Namer,Honda Motor,1045,Manufacturing,Smb,Contactmatcher,14.952,3,0.2,5.4201,2021,9,0.3625,Low
APJ-2023-163125,2023-10-10,20231010,Japan,Hyogo,Apj,Japn,Gazprom,1027,Energy,Smb,Chatbot Plugin,67.144,7,0.2,5.8751,2023,10,0.0875,Low
APJ-2023-163125,2023-10-10,20231010,Japan,Hyogo,Apj,Japn,Gazprom,1027,Energy,Smb,Financehub,254.058,3,0.3,-32.6646,2023,10,-0.1285714285714286,Medium
APJ-2022-160304,2022-01-02,20220102,China,Tianjin,Apj,Apac,Bnp Paribas,1065,Finance,Strategic,Marketing Suite,173.94,3,0.0,38.2668,2022,1,0.22000000000000003,No Discount
APJ-2022-160304,2022-01-02,20220102,China,Tianjin,Apj,Apac,Bnp Paribas,1065,Finance,Strategic,Site Analytics,231.98,2,0.0,67.2742,2022,1,0.29,No Discount
APJ-2023-101728,2023-08-20,20230820,Australia,Sydney,Apj,Anz,Glencore,1083,Misc,Smb,Contactmatcher,2.296,2,0.8,-3.9032,2023,8,-1.7000000000000002,High
EMEA-2023-114055,2023-12-26,20231226,Portugal,Lisboa,Emea,Eu-West,Sprint Nextel,1081,Communications,Enterprise,Support,96.08,2,0.0,46.1184,2023,12,0.48000000000000004,No Discount
EMEA-2023-114055,2023-12-26,20231226,Portugal,Lisboa,Emea,Eu-West,Sprint Nextel,1081,Communications,Enterprise,Storage,3.62,2,0.0,1.1946,2023,12,0.33,No Discount
EMEA-2023-114055,2023-12-26,20231226,Portugal,Lisboa,Emea,Eu-West,Sprint Nextel,1081,Communications,Enterprise,Support,629.1,6,0.0,301.968,2023,12,0.48000000000000004,No Discount
EMEA-2023-114055,2023-12-26,20231226,Portugal,Lisboa,Emea,Eu-West,Sprint Nextel,1081,Communications,Enterprise,Site Analytics,90.48,2,0.0,23.5248,2023,12,0.25999999999999995,No Discount
APJ-2023-126438,2023-09-11,20230911,South Korea,Busan,Apj,Apac,Safeway,1079,Retail,Strategic,Chatbot Plugin,14.88,2,0.0,3.72,2023,9,0.25,No Discount
APJ-2023-117653,2023-10-20,20231020,Australia,Sydney,Apj,Anz,Mitsubishi,1050,Manufacturing,Smb,Contactmatcher,91.275,1,0.5,-67.5435,2023,10,-0.7399999999999999,Medium
